tbl,year,qtr,region_name,prj_id,prj_title,total_volume_production_local,total_volume_production_export,total_gross_sales_local,total_gross_sales_export
ByQtr,2020,"2nd Quarter",CALABARZON,300,"Enhancing the Technical Capability of Gawad Kalinga Sewers Through Utilization of Upgraded Sewing technology",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,302,"Capacity Upgrading in the Production of Rags and Candles of Kabuhayan at Kaunlaran Consumer&#039;s Cooperative",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,304,"Enhancing Technical Capability of Balok Sewers through Utilization of Upgraded Sewing Technology",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,306,"Establishment of Culinary and Baking Facility for Women and Out-of-School youth of Eusebians at Brgy. Concepcion, San Pablo City thru VIP Food Corporation",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,309,"Development of Production Capability and Capacity of Gordola Food Enterprise through Product Quality Analysis and Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,312,"Enhancing the Production Capability of Marvzzivan Trading through Technology Upgrading",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,316,"Improvement of Pizza Production of Chef Ary and Ky&#039;s Pizzeria and Resto",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,323,"Upgrading of Process of JVE Natural Nipa Food Products",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,325,"Upgrading of Rice Milling Process of Aspilla Rice Mill in Pililla, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,326,"Upgrading of Furniture Production  Capability of Emvel Furniture  Manufacturing Through Equipment Acquisition in Tanay, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,328,"Productivity Enhancement thru Integration of Bakery Equipment for Golden Wheat Bakery",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,330,"Single Pass Rice Mill Project for Palay Processing of Lupang Arenda Multi-Purpose Cooperative (LAMCO)",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,331,"Bio Briquette Charcoal Production of Mascap Integrated Producers Cooperative (MIPC)",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,332,"Establishment of Peanut Butter Processing Center for Boyet Ynares Ladies Movement in Binangonan",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,335,"Upgrading of Bamboo Processing Facility of Cardona Multi-Purpose Cooperative Through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,336,"SETUP PHASE II: Upgrading of the Production Capacity of Philippine Moringa and More Corp. (also known as MLGS Herbal Food Products)",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,337,"Upgrading of Furniture Production Capability Through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,338,"Improvement of Production Capabilities of Crescens Graphics Print-Ink Services Co. Through Upgrading of Equipment",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,339,"Mechanization of Cookie Production thru the provision of Cookie depositor and cookie forming machine and improvement of packaging equipment for Gem See&#039;s Cakeshop",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,340,"PRODUCTIVITY ENHANCEMENT OF CRISTALIN FOOTWEAR THRU THE INSTALLATION OF SOLAR PANELS AS ALTERNATIVE SOURCE OF ENERGY",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,345,"Enhancing the Production Capability of Sweet Solutions  Bakeshop thru Acquisition of Modern Baking Equipment",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,347,"Production Efficiency Improvement of Pancit Lucban for Racelis Miki Factory",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,350,"Upgrading of the Production Process of Teng&#039;s Cakes and Pastries",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,351,"Upgrading of Existing Equipment fro Roasted Corn Powder Production of Adelet&#039;s Food Products",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,353,"Printing Production and Quality Improvement fro Printerest Design Studio",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,354,"Improvement of the Production, Product Quality, and Safety of VIBABIPAGASA Agrarian Reform Cooperative",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,357,"Adoption of New Technology and Upgrading of Existing Equipment for Donut Production of MJ and PJ Bakeshop",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,361,"Upgrading of Production facility of Mira&#039;s Turmeric Products",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,362,"UPGRADING OF FOOD PROCESSING EQUIPMENT OF MAYCAR FOODS INC",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,363,"ACQUISITION OF APPROPRIATE EQUIPMENT TO UPGRADE MARVON DRYING SERVICES PRODUCTION FACILITY",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,364,"Upgrading of Database Management System of San Jose Workers Multipurpose Cooperative through the Integrated Accounting Software and Point-of-Sale System",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,366,"Bottling Process Improvement in Barako Coffee and Native White Ginger Liqueur Production",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,370,"Establishment of Mushroom Culture and Processing Facility of Niogan Agrarian Reform Beneficiaries Multi-Purpose Cooperative (NARBS MPC)",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,382,"Strengthening the Production Capability and Marketing Potential of Dolly&#039;s Banana Chips",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,387,"JJ Agriventures Inc. Acquisition of New Equipment for Livestock Feed Production in Morong, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,389,"MECHANIZATION OF THE PRODUCTION PROCESSES AND GMP IMPLEMENTATION OF GINGA AGRIFOOD MANUFACTURING ENTERPRISES, INC.â€",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,396,"Improvement of the Drying Process of Dried Pancit Lucban of New A.M. Miki Factory",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,397,"Improving the Capability and Quality Services of Nart Development  and Construction",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,400,"Raw Materials Storage Facility Upgrade of Qualimeal Feedmills, Inc.",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,405,"Equipment Upgrade for Improved Production Facility of Cordero Sewing Services",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,408,"Establishment of City of Bacoor Food Processing Center, a Community- Based Livelihood Project for members of City Livelihood Cooperative",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,409,"Fruit Preserves Production Facility Improvement for Centro Filipino For returning Migrants, Inc. (C4RM) as Community-Based Livelihood Opportunities for OFW Returnees and Their Families",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,410,"Productivity and Packaging Improvement of Tofu as Community-Based Livelihood Opportinities for Members of Ten Talents Producers Cooperative",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,411,"Upgrading of Food Production Facility of RGK Food Products",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,412,"Upgrading of Coconut Husks Common Service Facility in Mabini Batangas",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,413,"Establishment of Fish Processing Facility of TamBauanguena in Bauan,  Batangas",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,414,"Adoption of New technology and Upgrading of Existing Equipment for Broas and Camachile Production of Campville&#039;s Food Industries",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,416,"Acquisition of Appropriate Equipment to Upgrade the Production Capability of JMS Metal Fabrication and Precision Tooling Services",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,418,"Technology Enhancement of the Production Capabilities of Obiena Enterprises Co. by Investing on Modern Production Equipment",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,419,"Improvement of the Production Process of Advent Soy Beanery",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,422,"Printing Technology Upgrade for VR Grafix Autosign in Mabini, Batangas",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,423,"Upgrading of Production Facility of Lecca Sports Wear",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,425,"Upgrading of Peanut Butter Production of Master Gian Food Products Through Equipment Acquisition in Antipolo City, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,430,"Acquisition of Appropriate Equipment to Upgrade the Production Facility of CAA Sweets Enterprises",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,431,"Technology Upgrade on Soy Bean Processing Facility of Saludare Food House",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,432,"Upgrading of Production facility of BEZ Trading and Services through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,435,"Technology Upgrade of Baking Facility of Donappetit Cakes and Pastries",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,436,"Establishment of Food Processing Center of YMCA - San Pablo",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,437,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Pulot, Kalayaan, Laguna",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,438,"Improvement and Mechanization of Processes in the Production of All-Natural Compost Tea Fertilizer",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,439,"Establishment of Baking Facility for the Production of Uraro Chips, Cakes and Pastries in Rizal, Laguna",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,440,"Upgrading of Milling Process &amp; Spring Production of Springtech Industrial Supply",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,444,"MECHANIZATION OF RENDERING PROCESS FOR FILICETIE RENDERING PLANT",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,445,"UPGRADING THE PRODUCTION CAPABILITY OF THE ASSOCIATION OF SHOE AND BAGS MAKER &amp; RETAILERS, INC.",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,446,"Upgrading the Firing Process of CSM Philippines, Inc.",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,447,"Improvement of Product Quality and Safety of Bread Products of Dan and Thea Bakery through Upgrading of Equipment",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,448,"Modernization of the Production Process of Farmtec Foods, Inc.",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,449,"Enhancing the Production Capacity for Fish Processing of Sophie&#039;s Gourmet",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,492,"Mechanization of Tricycle Side Car Fabrication of Choy&#039;s Welding Shop",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,493,"Upgrading of Turmeric Powder Production of Charn&#039;s Food Products",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,494,"Production Process and Product Improvement of RBM Bakeshop",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,495,"Mechanization of Production Processes of Siony&#039;s Pili Tarts and Pastillas",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,498,"Upgrading of Production Facility of G.B. Daza Longanisa Lucban",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,499,"Upgrading of Bread and Biscuit Production Facility of Sabuhin Bakery",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,501,"Capability and Capacity Improvement in Abaca Carpet and Rugs Processing Facility through Equipment Upgrade",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,503,"Upgrading of Advertising Material Production Facility of Harugrafiko Printing Services",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,504,"Automation of Lathing Process of New Sun Machine Shop Engineering Services and Supplies",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,505,"Printing Production and Quality Improvement for 60-B Cyberstation",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,509,"Upgrading of Production Capability of Binthau Bakeshop through Acquisition of New Equipment",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,510,"Upgrading of Brewery Processes of Santiago Craft Brewery Inc. in Antipolo City, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,511,"Packaging and Label Design Execution for the Sinaing na Tulingan (Skipjack tuna) of FilEntreps MPC",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,513,"Establishment of Tea Processing Facility for the Cuyambay Ladies Association for Unity and Development (CLAUD) in Tanay, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,514,"Improvement of Shelf Life of Dairy products of Llano Farmers Multipurpose Cooperative in Jalajala Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,515,"Upgrading of Ube Processing Center of Pagkalinawan Nagsaca Farmers Association, Inc. (PNFAI) in Jala-jala, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,521,"IMPROVEMENT OF PRODUCTION EFFICIENCY, PRODUCT QUALITY AND SAFETY OF COMPLEMENTARY FOODS PRODUCED BY LGU-MULANAY",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,522,"UPGRADING THE PRODUCTION PROCESS AND PRODUCTS OF SILI GROWERS ASSOCIATION",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,524,"Establishment of Drying Facility for the Local Government Unit of Panukulan",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,525,"Improvement of the Grinding Process of Joemix (Rice-Monggo-Sesame Complementary Food)",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,528,"Production Improvement of Kenzo and Kloe&#039;s Nature Farm",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,530,"Upgrading the Retort Process Technology of Reyson&#039;s Food Processing",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,567,"Upgrading of production and improvement of product quality of NMC Food Concept in Antipolo City Through Technology Intervention",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,568,"Improvement of PRoduction Capacity of Delfa&#039;s Food Products, Inc.",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,569,"Product Upgrading of Blessfood Enterprises in Antipolo City Through Technology Interventions",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,571,"Enhancement of the production capability of RS Unitech Mfg. and Trading Corp.",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,572,"Upgrading of the Pakaskas Products (Buri Sugar) of Isla Verde, Batangas City",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,603,"Upscaling of Vermicast Production thru the provision of Hammel Mill &amp; Vermi- Harvester",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,604,"Mechanization of Mushroom Production &amp; Processing and Community - Based Vermicomposting",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,606,"Installation of CNC Plasmacam Cutting Machine for Fabrication of GMG Powder Coating Inc. in Angono, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,612,"Production Process Enhancement Through Science and Technology Interventions of Tropical Palm Herb Manufacturing in Rodriguez, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,613,"CAPACITY UPGRADING OF DOUGHPRO MANUFACTURING &amp; TRADING CORP.",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,614,"TECHNOLOGY UPGRADING AND CAPACITY IMPROVEMENT OF CLAMP OP",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,615,"Upgrading of Production Capability of Anica&#039;s Home Bread Store Through Equipment Acquisition in Rodriguez, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,617,"AUGMENTING PRODUCTION PROCESS OF MAGIFRANCE BAKESHOP THROUGH MECHANIZATION",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,618,"Productivity Upgrading of Rags and Pillow Case for Pinagsamang Lakas ng Angel Ville Association",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,619,"Equipment Upgrading to Improve Production Capability of NALCA Systems Integration Inc.",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,620,"Establishment of Dairy Processing Facility of Madra",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,624,"UTILIZATION OF DOST DESIGNED FOOD PROCESSING EQUIPMENT FOR PRODUCT DEVELOPMENT OF HIGH VALUE AND INDUSTRIAL CROPS FROM CALABARZON",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,627,"UPGRADING OF PRODUCTION FACILITY OF PECTO’S  BAKERY",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,629,"UPGRADING THE GRINDING PROCESS OF VANGIE UBE HALEYA",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,630,"ENHANCEMENT OF THE PRODUCTION OF YEMA, PASTILLAS, AND TAMARIND CANDIES FOR PAULA&#039;S CANDIES STORE",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,631,"PROVISION OF BIOGAS FACILITY AS A UNIQUE APPROACH TO ALTERNATIVE ENERGY SOURCE AND ORGANIC WASTE TREATMENT FOR GREGORIO PIGGERY FARM",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,632,"ADOPTION OF DOST-FNRI TECHNOLOGY ON TUBIG TALINO (IODINE-RICH DRINKING WATER AND “WATER PLUS + I2”) FOR CBL BLUEWATERS WATER REFILLING STATION",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,633,"Liquid Chemicals Mixing Process Enhancement for Taliba Soap Manufacturing",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,636,"Upgrading of Production Capability of GNG Bakery through Acquisition of New Equipment",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,638,"IMPROVEMENT ON PRODUCTION PROCESS OF PVC RIGID PROFILES OF SEALTITE CO., INC IN TAYTAY, RIZAL",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,639,"FARM TECHNOLOGY IMPROVEMENT THROUGH BIOGAS FACILITY ESTABLISHMENT AS AN APPROACH TO EFFECTIVE WASTE TREATMENT AND UTILIZATION OF RENEWABLE ENERGY SOURCE FOR GLERERLYN POULTRY AND LIVESTOCK FARM",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,644,"Productivity and Capacity Improvement of S2 Comtech Co. through Equipment Upgrading",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,647,"Imus Longganisa (Native Sausage- Toclongganisa) Production Facility Improvement a Community- based Livelihood Opportunities for members of Toclong 1st Multi- Purpose Cooperative (T1MPC)",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,648,"IMPROVEMENT OF THE PRODUCTION FACILITY, PRODUCT QUALITY AND SAFETY OF JOMALIG FOOD PROCESSORS ASSOCIATION",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,651,"Establishment of Mushroom Noodle Processing Facility of Baliksaka Farmers Association Inc. (BFAI)",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,653,"Upgrading of Lettuce Farming and Vermiculture of Mahabang Parang Angono CLOA Holders Farmers Association, Inc. in Angono, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,654,"Provision of Rice Packaging Equipment for Rizal Rice Seed Growers MPC in Maybancal, Morong, Rizal",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,655,"ESTABLISHMENT OF A FISH PROCESSING FACILITY IN THE MUNICIPALITY OF GUINAYANGAN",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,656,"Tablea (Chocolate Tablet) Production Facility Improvement as Community-Based Livelihood Opportunities for members of Alfonso Tablea (Chocolate) Producers Cooperative (ATPC)",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,657,"ENHANCEMENT OF PROCESS AND PRODUCT QUALITY OF DRIED FISH OF GUINAYGAYAN ASSOCIATION OF DRIED FISH PROCESSORS",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,658,"Upgrading of the Production Facility of Original Abaksa Bakery",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,659,"Value-adding Solution and Upgrading of the Mixing Process in Substrate Preparation of 3G Country Farms in Nasugbu, Batangas",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,660,"ESTABLISHMENT OF FOOD PROCESSING FACILITY, A COMMUNITY-BASED LIVELIHOOD OPPORTUNITIES FOR MEMBERS OF BUKLURAN MULTI-PURPOSE COOPERATIVE AMADEO-EXTENSION",0.000,0.000,0.000,0.000
ByQtr,2020,"2nd Quarter",CALABARZON,661,"Upgrading the Machining Capability through Adoption of CNC Lathe Machine",0.000,0.000,0.000,0.000
