tbl,year,qtr,region_name,prj_id,prj_title,ave_prod,ave_prod_change
ByQtr,2019,2,CALABARZON,352,"Improvement of the Production Facility, Product Quality and Safety of Silayan Fisherman&#039;s Association of Brgy. Binagbag",0,NULL
ByQtr,2019,3,CALABARZON,396,"Improvement of the Drying Process of Dried Pancit Lucban of New A.M. Miki Factory",0,NULL
ByQtr,2019,4,CALABARZON,651,"Establishment of Mushroom Noodle Processing Facility of Baliksaka Farmers Association Inc. (BFAI)",0,NULL
ByQtr,2019,4,CALABARZON,497,"Productivity Enhancement through Integration of Bakery Equipment and Improvement of Packaging for Harito Food Services",0,NULL
ByQtr,2019,4,CALABARZON,189,"Modernization of Production process of JOHANSEN WORLD  GROUP CORP. through S&amp;T Intervention",32,7.0000
ByQtr,2019,2,CALABARZON,499,"Upgrading of Bread and Biscuit Production Facility of Sabuhin Bakery",455,-0.1961
ByQtr,2019,1,CALABARZON,428,"Upgrading the Production Capability of Winjen Printing in Taytay, Rizal",96,NULL
ByQtr,2019,1,CALABARZON,257,"Improvement of Seaweeds Industry in Calatagan,  Batangas through  Restoration,  Production  and Processing of  Value-added Seaweed  Products",0,NULL
ByQtr,2019,1,CALABARZON,499,"Upgrading of Bread and Biscuit Production Facility of Sabuhin Bakery",566,NULL
ByQtr,2019,1,CALABARZON,235,"Enhancement of the Post-Harvest Production Capability of CALAMBA UPLAND FARMERS MULTI-PURPOSE COOPERATIVE Through the Provision of a Modern Dryer and Corn Sheller",0,NULL
ByQtr,2019,3,CALABARZON,271,"Upgrading of the Production Process of Golden J Siopao",0,NULL
ByQtr,2019,2,CALABARZON,437,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Pulot, Kalayaan, Laguna",0,NULL
ByQtr,2019,4,CALABARZON,343,"Enhancing Productivity of Amazing Foods Corporation in the  Production of Virgin Coconut Oil and other Coco Based  Products thru Mechanization of Processes.",0,NULL
ByQtr,2019,4,CALABARZON,735,"IMPROVEMENT OF PRODUCTION EFFICIENCY AND PRODUCT QUALITY OF PAVINO&#039;S BAKERY",0,NULL
ByQtr,2019,1,CALABARZON,412,"Upgrading of Coconut Husks Common Service Facility in Mabini Batangas",0,NULL
ByQtr,2019,3,CALABARZON,288,"ESTABLISHMENT MEAT PROCESSING FACILITY FOR KASANGKAP MPC",0,NULL
ByQtr,2019,4,CALABARZON,352,"Improvement of the Production Facility, Product Quality and Safety of Silayan Fisherman&#039;s Association of Brgy. Binagbag",0,NULL
ByQtr,2019,4,CALABARZON,435,"Technology Upgrade of Baking Facility of Donappetit Cakes and Pastries",50,0.0000
ByQtr,2019,3,CALABARZON,382,"Strengthening the Production Capability and Marketing Potential of Dolly&#039;s Banana Chips",25,0.0000
ByQtr,2019,1,CALABARZON,187,"Upgrading of the Mixing Process of Good Heart Food &amp; Industrial Corp. through Equipment Acquisition in Taytay, Rizal",20,NULL
ByQtr,2019,1,CALABARZON,410,"Productivity and Packaging Improvement of Tofu as Community-Based Livelihood Opportinities for Members of Ten Talents Producers Cooperative",0,NULL
ByQtr,2019,1,CALABARZON,497,"Productivity Enhancement through Integration of Bakery Equipment and Improvement of Packaging for Harito Food Services",0,NULL
ByQtr,2019,4,CALABARZON,447,"Improvement of Product Quality and Safety of Bread Products of Dan and Thea Bakery through Upgrading of Equipment",0,NULL
ByQtr,2019,4,CALABARZON,293,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) FOR THE WOMEN IP OF SANTA MARIA, LAGUNA",0,NULL
ByQtr,2019,1,CALABARZON,382,"Strengthening the Production Capability and Marketing Potential of Dolly&#039;s Banana Chips",0,NULL
ByQtr,2019,1,CALABARZON,248,"Upgrading of Production Facility of Digit-All Enterprises",9,NULL
ByQtr,2019,4,CALABARZON,525,"Improvement of the Grinding Process of Joemix (Rice-Monggo-Sesame Complementary Food)",0,NULL
ByQtr,2019,2,CALABARZON,505,"Printing Production and Quality Improvement for 60-B Cyberstation",0,NULL
ByQtr,2019,3,CALABARZON,325,"Upgrading of Rice Milling Process of Aspilla Rice Mill in Pililla, Rizal",3,-0.9118
ByQtr,2019,2,CALABARZON,299,"Upgrading the Village Type Corn Dryer of Calamba Upland Farmers Multi-Purpose Cooperative",0,NULL
ByQtr,2019,1,CALABARZON,374,"Technology Upgrading of Alevro Precision Tooling Services through Acquisition of CNC Equipment",0,NULL
ByQtr,2019,2,CALABARZON,781,"“PRODUCTIVITY EXPANSION THROUGH TECHNOLOGY UPGRADE AND PROCESS IMPROVEMENT OF SORTIDOS, CAKES, COOKIES, AND ASSORTED BISCUITS LINES OF PANADERIA PANTOJA INC. IN TANAUAN CITY, BATANGAS”",0,NULL
ByQtr,2019,2,CALABARZON,530,"Upgrading the Retort Process Technology of Reyson&#039;s Food Processing",0,NULL
ByQtr,2019,4,CALABARZON,266,"Enhancement of the Production System and Marketing Potential of System of Eden&#039;s Pastillas through the DOST&#039;s SETUP Program",0,-1.0000
ByQtr,2019,3,CALABARZON,751,"Upgrading the Siomai Production of Sushimaster Sushi Bar in San Mateo, Rizal Through Acquisition of Equipment",0,NULL
ByQtr,2019,1,CALABARZON,448,"Modernization of the Production Process of Farmtec Foods, Inc.",0,NULL
ByQtr,2019,2,CALABARZON,806,"TECHNOLOGY UPGRADING OF CUTTING CAPABILITY OF SOUTH TOOLS TRADING AND SERVICES",0,NULL
ByQtr,2019,1,CALABARZON,350,"Upgrading of the Production Process of Teng&#039;s Cakes and Pastries",0,NULL
ByQtr,2019,3,CALABARZON,672,"UPGRADING THE SEAMING AND EXPELLING PROCESS IN THE PRODUCTION OF COCO PRODUCTS OF NQDPI",0,NULL
ByQtr,2019,3,CALABARZON,665,"ESTABLISHMENT OF COCONUT HUSKS AND SHELLS CHARCOAL BRIQUETTE PRODUCTION FACILITY AS COMMUNITY-BASED LIVELIHOOD OPPORTUNITIES FOR MEMBERS OF TANZA MARKET VENDORS MULTI-PURPOSE COOPERATIVE (TAMACO)",0,NULL
ByQtr,2019,2,CALABARZON,32,"Upgrading of the Production Capabilities of Mardak Global Export Inc. in Montalban, Rizal through Equipment Modernization",27,NULL
ByQtr,2019,2,CALABARZON,502,"Improvement of Autoxpert Car Accessories Shop by Upgrading its Painting and Mechanical Services Facilities",0,NULL
ByQtr,2019,3,CALABARZON,362,"UPGRADING OF FOOD PROCESSING EQUIPMENT OF MAYCAR FOODS INC",50,0.0000
ByQtr,2019,4,CALABARZON,773,"ESTABLISHMENT OF TAILORING FACILITY, A COMMUNITY-BASED LIVELIHOOD OPPORTUNITIES FOR MEMBERS OF TRAKTORA DAMAYAN MULTI-PURPOSE COOPERATIVE",0,NULL
ByQtr,2019,2,CALABARZON,434,"Upgrading of SIBBAP MPC Bakery Production Facility Through Equipment Acquisition",5,-0.6154
ByQtr,2019,4,CALABARZON,346,"Improvement of Production Capability of Foodgear Enterprises",0,NULL
ByQtr,2019,3,CALABARZON,513,"Establishment of Tea Processing Facility for the Cuyambay Ladies Association for Unity and Development (CLAUD) in Tanay, Rizal",0,NULL
ByQtr,2019,1,CALABARZON,511,"Packaging and Label Design Execution for the Sinaing na Tulingan (Skipjack tuna) of FilEntreps MPC",16,NULL
ByQtr,2019,4,CALABARZON,395,"Establishment of Coconut Husk Processing Facility in the District IV of Batangas",0,-1.0000
ByQtr,2019,3,CALABARZON,235,"Enhancement of the Post-Harvest Production Capability of CALAMBA UPLAND FARMERS MULTI-PURPOSE COOPERATIVE Through the Provision of a Modern Dryer and Corn Sheller",11,NULL
ByQtr,2019,2,CALABARZON,206,"Upgrading of Compost and Vermicompost Production at Melendres Agricultural Farm in Antipolo City through Equipment Acquisition",86,NULL
ByQtr,2019,1,CALABARZON,396,"Improvement of the Drying Process of Dried Pancit Lucban of New A.M. Miki Factory",0,NULL
ByQtr,2019,3,CALABARZON,757,"EQUIPMENT ACQUISITION FOR THE MUSHROOM PROCESSING FACILITY OF FARMWAIZ FAMILY FOR LIFE AGRICULTURE COOPERATIVE IN ALITAGTAG, BATANGAS",0,NULL
ByQtr,2019,3,CALABARZON,752,"TECHNOLOGY UPGRADE OF SAMAHANG DAMAYAN NG MATABUNGKAY MPC TO PRODUCE OTHER PASTRY PRODUCTS",0,NULL
ByQtr,2019,2,CALABARZON,317,"Production Efficiency Improvement of Broas of A.Z. Campita&#039;s Sweets and Pasalubong",0,NULL
ByQtr,2019,1,CALABARZON,748,"Upgrading The Quality of Processed Fish and Facilities of Dagupeño Food House through Acquisition of New Equipment",0,NULL
ByQtr,2019,2,CALABARZON,393,"Tubig Talino Technology Implementation of San Pedro MPC",85,-0.3145
ByQtr,2019,4,CALABARZON,43,"Enhancing Capability of VN Industrial Tooling Services through Upgrading the Shearing and Bending Processes",0,NULL
ByQtr,2019,4,CALABARZON,364,"Upgrading of Database Management System of San Jose Workers Multipurpose Cooperative through the Integrated Accounting Software and Point-of-Sale System",70,0.0000
ByQtr,2019,4,CALABARZON,350,"Upgrading of the Production Process of Teng&#039;s Cakes and Pastries",0,NULL
ByQtr,2019,2,CALABARZON,615,"Upgrading of Production Capability of Anica&#039;s Home Bread Store Through Equipment Acquisition in Rodriguez, Rizal",10,-0.6000
ByQtr,2019,3,CALABARZON,520,"IMPROVEMENT OF THE PRODUCTION FACILITY, PRODUCT QUALITY AND SAFETY OF BISIG NG MANGINGISDA NG SILDORA",0,NULL
ByQtr,2019,1,CALABARZON,660,"ESTABLISHMENT OF FOOD PROCESSING FACILITY, A COMMUNITY-BASED LIVELIHOOD OPPORTUNITIES FOR MEMBERS OF BUKLURAN MULTI-PURPOSE COOPERATIVE AMADEO-EXTENSION",0,NULL
ByQtr,2019,4,CALABARZON,672,"UPGRADING THE SEAMING AND EXPELLING PROCESS IN THE PRODUCTION OF COCO PRODUCTS OF NQDPI",1,NULL
ByQtr,2019,3,CALABARZON,750,"Upgrading of Production Capability of Golden Rise Native Food Products through Equipment Acquisition in Teresa, Rizal",5,NULL
ByQtr,2019,4,CALABARZON,637,"Upgrading of the Production Capability of Chef Caryn’s Cakes &amp; Pasta Through Acquisition of New Equipment",0,-1.0000
ByQtr,2019,2,CALABARZON,411,"Upgrading of Food Production Facility of RGK Food Products",5,0.0000
ByQtr,2019,1,CALABARZON,338,"Improvement of Production Capabilities of Crescens Graphics Print-Ink Services Co. Through Upgrading of Equipment",11,NULL
ByQtr,2019,1,CALABARZON,389,"MECHANIZATION OF THE PRODUCTION PROCESSES AND GMP IMPLEMENTATION OF GINGA AGRIFOOD MANUFACTURING ENTERPRISES, INC.â€",0,NULL
ByQtr,2019,2,CALABARZON,809,"UPGRADING OF TEACHING METHODOLOGY ON THE SUBJECT OF REFRIGERATION AND BLAST FREEZING THROUGH THE PROVISION OF BLAST FREEZER FOR LSPU STA. CRUZ",0,NULL
ByQtr,2019,1,CALABARZON,507,"Establishing of Peanut Butter Processing Facility of Pinag-isang Bisig ng Taaleño in Taal, Batangas",235,NULL
ByQtr,2019,1,CALABARZON,222,"Process Improvement and Product Development of Fruits and Vegetable in Sariaya, Quezon",0,NULL
ByQtr,2019,4,CALABARZON,661,"Upgrading the Machining Capability through Adoption of CNC Lathe Machine",0,NULL
ByQtr,2019,2,CALABARZON,604,"Mechanization of Mushroom Production &amp; Processing and Community - Based Vermicomposting",0,NULL
ByQtr,2019,2,CALABARZON,382,"Strengthening the Production Capability and Marketing Potential of Dolly&#039;s Banana Chips",25,NULL
ByQtr,2019,2,CALABARZON,323,"Upgrading of Process of JVE Natural Nipa Food Products",0,NULL
ByQtr,2019,4,CALABARZON,437,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Pulot, Kalayaan, Laguna",0,NULL
ByQtr,2019,4,CALABARZON,337,"Upgrading of Furniture Production Capability Through Equipment Acquisition",12,-0.8800
ByQtr,2019,2,CALABARZON,369,"Upgrading of Herbal Tea Processing of Mabuhay Multi-Purpose Cooperative in Binangonan, Rizal",33,-0.3654
ByQtr,2019,3,CALABARZON,510,"Upgrading of Brewery Processes of Santiago Craft Brewery Inc. in Antipolo City, Rizal",0,NULL
ByQtr,2019,4,CALABARZON,416,"Acquisition of Appropriate Equipment to Upgrade the Production Capability of JMS Metal Fabrication and Precision Tooling Services",1591571,53051.3667
ByQtr,2019,3,CALABARZON,337,"Upgrading of Furniture Production Capability Through Equipment Acquisition",100,1.7027
ByQtr,2019,3,CALABARZON,760,"Upgrading of Fermentation Process through Equipment Acquisition of the Blackwhite Craft Brewery in Mabini, Batangas",0,NULL
ByQtr,2019,2,CALABARZON,282,"Mechanization of the smoking process of Genrev Home Made Meat Products",0,NULL
ByQtr,2019,1,CALABARZON,672,"UPGRADING THE SEAMING AND EXPELLING PROCESS IN THE PRODUCTION OF COCO PRODUCTS OF NQDPI",0,NULL
ByQtr,2019,2,CALABARZON,433,"Upgrading of Production Facility of Bilibinwang Multi-Purpose Cooperative through Equipment Acquisition",0,NULL
ByQtr,2019,1,CALABARZON,382,"Strengthening the Production Capability and Marketing Potential of Dolly&#039;s Banana Chips",0,NULL
ByQtr,2019,3,CALABARZON,654,"Provision of Rice Packaging Equipment for Rizal Rice Seed Growers MPC in Maybancal, Morong, Rizal",0,NULL
ByQtr,2019,3,CALABARZON,492,"Mechanization of Tricycle Side Car Fabrication of Choy&#039;s Welding Shop",0,NULL
ByQtr,2019,1,CALABARZON,606,"Installation of CNC Plasmacam Cutting Machine for Fabrication of GMG Powder Coating Inc. in Angono, Rizal",15,NULL
ByQtr,2019,3,CALABARZON,612,"Production Process Enhancement Through Science and Technology Interventions of Tropical Palm Herb Manufacturing in Rodriguez, Rizal",8,-0.5556
ByQtr,2019,2,CALABARZON,377,"Improvement of the Production Facility, Product Quality and Safety of Samahan Ng Nagkakaisang Mangingisdsa sa Paraisong Pulo (SNMPP)",0,NULL
ByQtr,2019,2,CALABARZON,386,"Adoption of Pelletizing Technology to Produce Quality Animal Feeds",8,3.0000
ByQtr,2019,2,CALABARZON,758,"Upgrading of Roasting Capacity of Belardo Coffee Enterprise",0,NULL
ByQtr,2019,2,CALABARZON,748,"Upgrading The Quality of Processed Fish and Facilities of Dagupeño Food House through Acquisition of New Equipment",0,NULL
ByQtr,2019,4,CALABARZON,41,"Productivity and Quality Improvement through New Equipment of Angel&#039;s Mate Enterprises in Cainta, Rizal",0,NULL
ByQtr,2019,1,CALABARZON,265,"Upgrading of Bibingka Production of Hannah&#039;s Bibingkang Galapong with Sauce",0,NULL
ByQtr,2019,4,CALABARZON,206,"Upgrading of Compost and Vermicompost Production at Melendres Agricultural Farm in Antipolo City through Equipment Acquisition",87,0.0000
ByQtr,2019,2,CALABARZON,334,"Establishment of a Common Service Facility on Equipment  Fabrication for the Inventors and Innovators of the Province of  Rizal",0,-1.0000
ByQtr,2019,2,CALABARZON,385,"UPGRADING OF GK SAN FANCISCO JAVIER PEOPLEâ€™S ORGANIZATION SEAWEEDS CHIPS PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION",1,NULL
ByQtr,2019,3,CALABARZON,511,"Packaging and Label Design Execution for the Sinaing na Tulingan (Skipjack tuna) of FilEntreps MPC",12,-0.1429
ByQtr,2019,3,CALABARZON,366,"Bottling Process Improvement in Barako Coffee and Native White Ginger Liqueur Production",33,3.1250
ByQtr,2019,1,CALABARZON,33,"Process and Product Improvement of Virgin Coconut Oil (VCO) for JP Melchor Trading",0,NULL
ByQtr,2019,4,CALABARZON,772,"Adoption of DOST-FNRI’s Tubig Talino “Ïodine Fortified Water” of Local Government of Carmona as Community-Based Livelihood Opportunities for Members of Buhay Autismo Inc.",0,NULL
ByQtr,2019,4,CALABARZON,606,"Installation of CNC Plasmacam Cutting Machine for Fabrication of GMG Powder Coating Inc. in Angono, Rizal",27,-0.4600
ByQtr,2019,3,CALABARZON,615,"Upgrading of Production Capability of Anica&#039;s Home Bread Store Through Equipment Acquisition in Rodriguez, Rizal",20,1.0000
ByQtr,2019,2,CALABARZON,753,"ENHANCE THE COFFEE PROCESSING FACILITY FOR GREEN BEANS MULTIPURPOSE COOPERATIVE",0,NULL
ByQtr,2019,1,CALABARZON,351,"Upgrading of Existing Equipment fro Roasted Corn Powder Production of Adelet&#039;s Food Products",0,NULL
ByQtr,2019,4,CALABARZON,181,"Maximizing Efficiency and Productivity of Buckets Galore",0,NULL
ByQtr,2019,1,CALABARZON,425,"Upgrading of Peanut Butter Production of Master Gian Food Products Through Equipment Acquisition in Antipolo City, Rizal",50,NULL
ByQtr,2019,1,CALABARZON,347,"Production Efficiency Improvement of Pancit Lucban for Racelis Miki Factory",0,NULL
ByQtr,2019,4,CALABARZON,230,"Upgrading of Buko wine Production using ITDI Wine Kit",22,6.3333
ByQtr,2019,3,CALABARZON,317,"Production Efficiency Improvement of Broas of A.Z. Campita&#039;s Sweets and Pasalubong",0,NULL
ByQtr,2019,2,CALABARZON,382,"Strengthening the Production Capability and Marketing Potential of Dolly&#039;s Banana Chips",25,NULL
ByQtr,2019,1,CALABARZON,437,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Pulot, Kalayaan, Laguna",0,NULL
ByQtr,2019,4,CALABARZON,297,"Selection and Performance Validation of Aromatic and Pigmented Rice Varieties and Pilot Production of Brown Rice",0,-1.0000
ByQtr,2019,3,CALABARZON,803,"PRODUCTION IMPROVEMENT OF SMMC THROUGH EQUIPMENT UPGRADING",0,NULL
ByQtr,2019,3,CALABARZON,756,"UPGRADING THE PEANUT BUTTER PROCESSING FACILITY OF YAKAP AT HALIK MPC BATANGAS 1 IN CALATAGAN, BATANGAS THROUGH EQUIPMENT ACQUISITION",0,NULL
ByQtr,2019,2,CALABARZON,631,"PROVISION OF BIOGAS FACILITY AS A UNIQUE APPROACH TO ALTERNATIVE ENERGY SOURCE AND ORGANIC WASTE TREATMENT FOR GREGORIO PIGGERY FARM",0,NULL
ByQtr,2019,4,CALABARZON,413,"Establishment of Fish Processing Facility of TamBauanguena in Bauan,  Batangas",80,0.0000
ByQtr,2019,2,CALABARZON,338,"Improvement of Production Capabilities of Crescens Graphics Print-Ink Services Co. Through Upgrading of Equipment",20,0.8182
ByQtr,2019,1,CALABARZON,501,"Capability and Capacity Improvement in Abaca Carpet and Rugs Processing Facility through Equipment Upgrade",143,NULL
ByQtr,2019,4,CALABARZON,496,"Improvement of Corn Milling Production for Talim Farmers MPC through Acquisition of Corn Mill Machine",0,NULL
ByQtr,2019,4,CALABARZON,263,"Equipment Upgrade to Maximize Productivity of Rapid Curing Production Line in Manufacturing of Quality Chicken Salted Eggs",0,-1.0000
ByQtr,2019,4,CALABARZON,357,"Adoption of New Technology and Upgrading of Existing Equipment for Donut Production of MJ and PJ Bakeshop",0,NULL
ByQtr,2019,2,CALABARZON,58,"Productivity and Quality Improvement of Angono Ethnic Products",33,NULL
ByQtr,2019,3,CALABARZON,522,"UPGRADING THE PRODUCTION PROCESS AND PRODUCTS OF SILI GROWERS ASSOCIATION",0,NULL
ByQtr,2019,2,CALABARZON,347,"Production Efficiency Improvement of Pancit Lucban for Racelis Miki Factory",0,NULL
ByQtr,2019,3,CALABARZON,353,"Printing Production and Quality Improvement fro Printerest Design Studio",0,NULL
ByQtr,2019,2,CALABARZON,651,"Establishment of Mushroom Noodle Processing Facility of Baliksaka Farmers Association Inc. (BFAI)",0,NULL
ByQtr,2019,3,CALABARZON,774,"CAPACITY IMPROVEMENT OF THE PROJECT: PILOT TESTING THE DEPURATION FACILITY AND ITS MANAGEMENT PLAN IN BACOOR CITY",0,NULL
ByQtr,2019,1,CALABARZON,785,"PRODUCT AND PROCESS IMPROVEMENT OF TAYSAN MOVEMENT FOR PEACE, PROGRESS AND CHANGES (TMPPC) GINGER PROCESSING FACILITY IN TAYSAN, BATANGAS",0,NULL
ByQtr,2019,1,CALABARZON,498,"Upgrading of Production Facility of G.B. Daza Longanisa Lucban",0,NULL
ByQtr,2019,3,CALABARZON,603,"Upscaling of Vermicast Production thru the provision of Hammel Mill &amp; Vermi- Harvester",0,NULL
ByQtr,2019,1,CALABARZON,358,"Equipment Acquisition and Product Testing for Dalanghita Concentrate and Ready-to-Drink Processing of Agos ng Pag-Asa Multi-Purpose Cooperative",0,NULL
ByQtr,2019,4,CALABARZON,389,"MECHANIZATION OF THE PRODUCTION PROCESSES AND GMP IMPLEMENTATION OF GINGA AGRIFOOD MANUFACTURING ENTERPRISES, INC.â€",4,0.0000
ByQtr,2019,3,CALABARZON,409,"Fruit Preserves Production Facility Improvement for Centro Filipino For returning Migrants, Inc. (C4RM) as Community-Based Livelihood Opportunities for OFW Returnees and Their Families",50,-0.9928
ByQtr,2019,1,CALABARZON,603,"Upscaling of Vermicast Production thru the provision of Hammel Mill &amp; Vermi- Harvester",0,NULL
ByQtr,2019,2,CALABARZON,416,"Acquisition of Appropriate Equipment to Upgrade the Production Capability of JMS Metal Fabrication and Precision Tooling Services",1591571,-0.3908
ByQtr,2019,1,CALABARZON,306,"Establishment of Culinary and Baking Facility for Women and Out-of-School youth of Eusebians at Brgy. Concepcion, San Pablo City thru VIP Food Corporation",1,NULL
